query,embedding_output,RT_1,RT_2,RT_submit,catchResponse,species,sameSpecies,pid,birdExperience,attentionWeight,n_reference,n_select,is_ranked
0,./img/warblers_finalized/T12.jpg,"['T12', 'T8', 'T9', 'T21', 'T10', 'T6', 'T32', 'T1', 'T33']",5237,6589,10510,NA,T,True,33730,0,0.8999999999999999,8,2,True
8444,./img/warblers_finalized/G34.jpg,"['G34', 'G34', 'G34', 'C7', 'G27', 'C17', 'G14', 'G29', 'C13']",3996,5005,6827,1,G,False,28941,1,0.8999999999999999,8,2,True
8445,./img/warblers_finalized/G12.jpg,"['G12', 'G7', 'G31', 'G10', 'G14', 'G22', 'G33', 'G35', 'G26']",17881,21145,22470,NA,G,True,28941,1,0.8999999999999999,8,2,True
8446,./img/warblers_finalized/C12.jpg,"['C12', 'C7', 'C3', 'C19', 'C6', 'C30', 'C24', 'C22', 'C5']",4146,5179,7246,NA,C,True,28941,1,0.8999999999999999,8,2,True
8447,./img/warblers_finalized/T20.jpg,"['T20', 'T16', 'G36', 'C9', 'G5', 'G32', 'G3', 'C32', 'G27']",3935,5553,7468,NA,T,False,28941,1,0.8999999999999999,8,2,True
8448,./img/warblers_finalized/G20.jpg,"['G20', 'G21', 'G39', 'T36', 'G14', 'R19', 'R24', 'C7', 'T5']",4874,9323,10612,NA,G,False,28941,1,0.8999999999999999,8,2,True
8449,./img/warblers_finalized/C14.jpg,"['C14', 'C34', 'C22', 'G13', 'T34', 'T6', 'G2', 'G25', 'R21']",4677,5779,7211,NA,C,False,28941,1,0.8999999999999999,8,2,True
8450,./img/warblers_finalized/C28.jpg,"['C28', 'G33', 'T27', 'R26', 'T9', 'G39', 'R13', 'T13', 'T33']",27901,29568,30783,NA,C,False,28941,1,0.8999999999999999,8,2,True
8451,./img/warblers_finalized/G28.jpg,"['G28', 'G28', 'G28', 'C17', 'C33', 'G2', 'T0', 'R25', 'C36']",5110,7213,8518,1,G,False,28941,1,0.8999999999999999,8,2,True
8452,./img/warblers_finalized/C6.jpg,"['C6', 'R27', 'R39', 'R25', 'R37', 'T34', 'C0', 'T3', 'G25']",6132,7418,8563,NA,C,False,28941,1,0.8999999999999999,8,2,True
8453,./img/warblers_finalized/R11.jpg,"['R11', 'C30', 'C4', 'G4', 'G2', 'G19', 'R13', 'C2', 'G31']",7716,8973,10491,NA,R,False,28941,1,0.8999999999999999,8,2,True
8454,./img/warblers_finalized/R14.jpg,"['R14', 'T4', 'R37', 'C0', 'T30', 'R11', 'G5', 'G26', 'G6']",3730,4603,5556,NA,R,False,28941,1,0.8999999999999999,8,2,True
8455,./img/warblers_finalized/T28.jpg,"['T28', 'T9', 'G10', 'R34', 'R10', 'R24', 'R13', 'G12', 'G33']",4644,10263,13231,NA,T,False,28941,1,0.8999999999999999,8,2,True
8456,./img/warblers_finalized/T37.jpg,"['T37', 'T37', 'T37', 'C21', 'G11', 'G29', 'G7', 'G22', 'G31']",6076,7197,8547,1,T,False,28941,1,0.8999999999999999,8,2,True
8457,./img/warblers_finalized/R6.jpg,"['R6', 'R24', 'R30', 'G9', 'C21', 'G15', 'C9', 'G33', 'C12']",4378,5267,6777,NA,R,False,28941,1,0.8999999999999999,8,2,True
8458,./img/warblers_finalized/C21.jpg,"['C21', 'C9', 'C10', 'C5', 'C31', 'C16', 'C33', 'C8', 'C12']",7347,8132,8971,NA,C,True,28941,1,0.8999999999999999,8,2,True
8459,./img/warblers_finalized/C18.jpg,"['C18', 'C13', 'C35', 'T4', 'G19', 'T7', 'T3', 'R31', 'T13']",7838,8923,10333,NA,C,False,28941,1,0.8999999999999999,8,2,True
8460,./img/warblers_finalized/G7.jpg,"['G7', 'T26', 'T16', 'R26', 'C38', 'C10', 'C17', 'R1', 'T29']",8486,10204,11590,NA,G,False,28941,1,0.8999999999999999,8,2,True
8461,./img/warblers_finalized/R22.jpg,"['R22', 'R35', 'C13', 'G0', 'G29', 'G26', 'T10', 'G1', 'G25']",26776,27971,29212,NA,R,False,28941,1,0.8999999999999999,8,2,True
8462,./img/warblers_finalized/C36.jpg,"['C36', 'R30', 'C27', 'R24', 'T33', 'R34', 'T39', 'T31', 'R21']",7640,11001,12578,NA,C,False,28941,1,0.8999999999999999,8,2,True
8463,./img/warblers_finalized/T7.jpg,"['T7', 'T21', 'T39', 'T34', 'C5', 'T28', 'R19', 'C4', 'G36']",5337,9667,10692,NA,T,False,28941,1,0.8999999999999999,8,2,True
8464,./img/warblers_finalized/T15.jpg,"['T15', 'C12', 'G3', 'C26', 'C29', 'G37', 'R3', 'R10', 'C11']",5729,8967,10301,NA,T,False,28941,1,0.8999999999999999,8,2,True
8465,./img/warblers_finalized/T19.jpg,"['T19', 'T6', 'G34', 'G9', 'G22', 'C5', 'G24', 'G6', 'T4']",3785,5611,6700,NA,T,False,28941,1,0.8999999999999999,8,2,True
8466,./img/warblers_finalized/G21.jpg,"['G21', 'G14', 'G22', 'G2', 'G3', 'G34', 'G35', 'G33', 'G27']",3502,4408,5917,NA,G,True,28941,1,0.8999999999999999,8,2,True
8467,./img/warblers_finalized/R28.jpg,"['R28', 'C7', 'R31', 'T25', 'G34', 'G37', 'G2', 'G12', 'C3']",5794,6935,7912,NA,R,False,28941,1,0.8999999999999999,8,2,True
8468,./img/warblers_finalized/R10.jpg,"['R10', 'R36', 'R39', 'R5', 'G29', 'G5', 'C28', 'R19', 'R31']",6001,7142,8505,NA,R,False,28941,1,0.8999999999999999,8,2,True
8469,./img/warblers_finalized/R3.jpg,"['R3', 'R27', 'C34', 'T33', 'G8', 'R19', 'C21', 'T14', 'G36']",2951,4434,8479,NA,R,False,28941,1,0.8999999999999999,8,2,True
8470,./img/warblers_finalized/R34.jpg,"['R34', 'C34', 'C38', 'T24', 'C36', 'T14', 'T23', 'R13', 'G8']",3509,4959,6153,NA,R,False,28941,1,0.8999999999999999,8,2,True
8471,./img/warblers_finalized/R35.jpg,"['R35', 'R33', 'R21', 'R31', 'R13', 'R9', 'R10', 'R1', 'R32']",9249,12213,13804,NA,R,True,28941,1,0.8999999999999999,8,2,True
8472,./img/warblers_finalized/C31.jpg,"['C31', 'C17', 'C12', 'R38', 'G9', 'G38', 'G33', 'T3', 'C27']",10064,11846,13160,NA,C,False,28941,1,0.8999999999999999,8,2,True
8473,./img/warblers_finalized/T25.jpg,"['T25', 'T11', 'T2', 'C39', 'C5', 'T29', 'C15', 'R13', 'C10']",7008,8378,9996,NA,T,False,28941,1,0.8999999999999999,8,2,True
8474,./img/warblers_finalized/T12.jpg,"['T12', 'T28', 'T16', 'T31', 'T29', 'T30', 'T26', 'T34', 'T7']",4746,5804,7342,NA,T,True,28941,1,0.8999999999999999,8,2,True
8475,./img/warblers_finalized/C4.jpg,"['C4', 'C39', 'C1', 'C32', 'C23', 'C28', 'C18', 'C10', 'C7']",6510,7416,9524,NA,C,True,28941,1,0.8999999999999999,8,2,True
8476,./img/warblers_finalized/C27.jpg,"['C27', 'C9', 'R1', 'R13', 'T16', 'R39', 'R30', 'T39', 'R19']",8436,17933,19279,NA,C,False,28941,1,0.8999999999999999,8,2,True
8477,./img/warblers_finalized/G33.jpg,"['G33', 'G33', 'G33', 'R4', 'C15', 'G19', 'R38', 'C23', 'G3']",3855,5710,6944,1,G,False,28941,1,0.8999999999999999,8,2,True
8478,./img/warblers_finalized/G2.jpg,"['G2', 'T20', 'G5', 'R8', 'C35', 'C20', 'T0', 'R37', 'G3']",7979,8932,10198,NA,G,False,28941,1,0.8999999999999999,8,2,True
8479,./img/warblers_finalized/R20.jpg,"['R20', 'G30', 'R39', 'G14', 'R8', 'G18', 'R0', 'C3', 'G22']",3967,5369,6458,NA,R,False,28941,1,0.8999999999999999,8,2,True
8480,./img/warblers_finalized/G22.jpg,"['G22', 'G2', 'G35', 'R2', 'T29', 'T4', 'G30', 'G4', 'C30']",3434,4220,5353,NA,G,False,28941,1,0.8999999999999999,8,2,True
8481,./img/warblers_finalized/C30.jpg,"['C30', 'C29', 'C27', 'C17', 'C38', 'C14', 'C11', 'C5', 'C26']",4780,5701,7006,NA,C,True,28941,1,0.8999999999999999,8,2,True
8482,./img/warblers_finalized/G14.jpg,"['G14', 'T29', 'T34', 'G30', 'T6', 'G16', 'T23', 'R20', 'R9']",4164,7144,8416,NA,G,False,28941,1,0.8999999999999999,8,2,True
8483,./img/warblers_finalized/G8.jpg,"['G8', 'G18', 'T34', 'T27', 'R29', 'T38', 'R15', 'C24', 'C26']",5667,7101,8659,NA,G,False,28941,1,0.8999999999999999,8,2,True
8484,./img/warblers_finalized/C38.jpg,"['C38', 'C10', 'G28', 'R35', 'T33', 'G15', 'T10', 'G33', 'T24']",5424,6667,8088,NA,C,False,28941,1,0.8999999999999999,8,2,True
8485,./img/warblers_finalized/C20.jpg,"['C20', 'C27', 'C19', 'C0', 'T31', 'G10', 'G25', 'T18', 'T20']",9380,11587,12916,NA,C,False,28941,1,0.8999999999999999,8,2,True
8486,./img/warblers_finalized/R29.jpg,"['R29', 'R0', 'R21', 'T19', 'C14', 'G10', 'R12', 'R7', 'T24']",4900,6037,7783,NA,R,False,28941,1,0.8999999999999999,8,2,True
8487,./img/warblers_finalized/G13.jpg,"['G13', 'G13', 'G13', 'C23', 'C14', 'C20', 'G35', 'G23', 'R20']",4474,5623,6731,1,G,False,28941,1,0.8999999999999999,8,2,True
8488,./img/warblers_finalized/R21.jpg,"['R21', 'R32', 'R19', 'R18', 'R30', 'R7', 'R11', 'R23', 'R27']",7224,8010,8931,NA,R,True,28941,1,0.8999999999999999,8,2,True
8489,./img/warblers_finalized/T21.jpg,"['T21', 'T6', 'T13', 'T33', 'T2', 'T22', 'T16', 'T34', 'T15']",10149,12208,13289,NA,T,True,28941,1,0.8999999999999999,8,2,True
8490,./img/warblers_finalized/T24.jpg,"['T24', 'T24', 'T24', 'C14', 'C13', 'R16', 'G3', 'T8', 'T38']",13570,14699,15916,1,T,False,28941,1,0.8999999999999999,8,2,True
8491,./img/warblers_finalized/T10.jpg,"['T10', 'T37', 'T16', 'C11', 'T36', 'C34', 'C17', 'R14', 'R37']",6247,7161,8179,NA,T,False,28941,1,0.8999999999999999,8,2,True
8492,./img/warblers_finalized/G1.jpg,"['G1', 'G35', 'G12', 'R17', 'C39', 'G32', 'R12', 'R1', 'G9']",3687,4894,5790,NA,G,False,28941,1,0.8999999999999999,8,2,True
8493,./img/warblers_finalized/T16.jpg,"['T16', 'T30', 'T33', 'R32', 'C4', 'C0', 'R9', 'C31', 'C34']",6569,7250,8111,NA,T,False,28941,1,0.8999999999999999,8,2,True
8494,./img/warblers_finalized/T0.jpg,"['T0', 'G23', 'G15', 'T34', 'G19', 'G39', 'T13', 'C14', 'R5']",21478,22428,24895,NA,T,False,28941,1,0.8999999999999999,8,2,True
8495,./img/warblers_finalized/T33.jpg,"['T33', 'G39', 'C27', 'C25', 'C35', 'R39', 'R13', 'C30', 'C17']",9557,14752,19404,NA,T,False,28941,1,0.8999999999999999,8,2,True
8496,./img/warblers_finalized/R16.jpg,"['R16', 'C34', 'C31', 'G37', 'C8', 'T32', 'R11', 'G17', 'C32']",10506,13383,15309,NA,R,False,28941,1,0.8999999999999999,8,2,True
8497,./img/warblers_finalized/G4.jpg,"['G4', 'G21', 'G0', 'G22', 'G28', 'G14', 'G33', 'G30', 'G24']",70093,70958,72200,NA,G,True,28941,1,0.8999999999999999,8,2,True
8498,./img/warblers_finalized/C29.jpg,"['C29', 'C20', 'C17', 'G9', 'R8', 'G37', 'G33', 'T16', 'T32']",4034,6851,7940,NA,C,False,28941,1,0.8999999999999999,8,2,True
8499,./img/warblers_finalized/T32.jpg,"['T32', 'T32', 'T32', 'T30', 'R34', 'G15', 'T21', 'T19', 'R20']",3343,4260,5229,1,T,False,28941,1,0.8999999999999999,8,2,True
8500,./img/warblers_finalized/T37.jpg,"['T37', 'T0', 'G21', 'G10', 'G27', 'G34', 'C24', 'T20', 'R5']",9268,16343,25794,NA,T,False,33702,4,0.7,8,2,True
8501,./img/warblers_finalized/R19.jpg,"['R19', 'R4', 'T3', 'C28', 'T23', 'R9', 'G2', 'T2', 'T18']",8203,13006,15059,NA,R,False,33702,4,0.7,8,2,True
8502,./img/warblers_finalized/R27.jpg,"['R27', 'R28', 'R34', 'G8', 'C32', 'T28', 'R4', 'C12', 'C22']",2196,3917,6139,NA,R,False,33702,4,0.7,8,2,True
8503,./img/warblers_finalized/C31.jpg,"['C31', 'C8', 'R9', 'C19', 'C3', 'R19', 'C35', 'R36', 'T15']",2551,6254,7522,NA,C,False,33702,4,0.7,8,2,True
8504,./img/warblers_finalized/R24.jpg,"['R24', 'T10', 'R30', 'G11', 'T0', 'G22', 'G13', 'G24', 'G1']",4291,10376,11810,NA,R,False,33702,4,0.7,8,2,True
8505,./img/warblers_finalized/T13.jpg,"['T13', 'G5', 'T7', 'C20', 'C1', 'R6', 'C7', 'G34', 'R5']",4691,7297,8551,NA,T,False,33702,4,0.7,8,2,True
8506,./img/warblers_finalized/G23.jpg,"['G23', 'T34', 'G37', 'C26', 'C28', 'R8', 'G17', 'T0', 'C1']",2657,3989,5452,NA,G,False,33702,4,0.7,8,2,True
8507,./img/warblers_finalized/G11.jpg,"['G11', 'T6', 'G35', 'R39', 'R24', 'G32', 'R9', 'G36', 'C36']",2505,8431,9736,NA,G,False,33702,4,0.7,8,2,True
8508,./img/warblers_finalized/R13.jpg,"['R13', 'R13', 'G8', 'C33', 'T1', 'C3', 'G27', 'R30', 'G25']",4792,10500,11714,1,R,False,33702,4,0.7,8,2,True
8509,./img/warblers_finalized/C34.jpg,"['C34', 'T35', 'T17', 'T24', 'T19', 'R27', 'T25', 'T16', 'G21']",6932,8335,10983,NA,C,False,33702,4,0.7,8,2,True
8510,./img/warblers_finalized/G18.jpg,"['G18', 'T31', 'T24', 'G34', 'C34', 'T38', 'C23', 'G33', 'T33']",6661,8099,10069,NA,G,False,33702,4,0.7,8,2,True
8511,./img/warblers_finalized/R2.jpg,"['R2', 'C14', 'C33', 'T24', 'C4', 'C3', 'T22', 'T28', 'T30']",6961,8324,9736,NA,R,False,33702,4,0.7,8,2,True
8512,./img/warblers_finalized/C30.jpg,"['C30', 'C21', 'C38', 'C24', 'C17', 'C19', 'C7', 'C6', 'C1']",4725,11419,12598,NA,C,True,33702,4,0.7,8,2,True
8513,./img/warblers_finalized/R15.jpg,"['R15', 'C13', 'C24', 'R34', 'T34', 'T33', 'G21', 'T28', 'G3']",2814,4095,5279,NA,R,False,33702,4,0.7,8,2,True
8514,./img/warblers_finalized/G10.jpg,"['G10', 'T32', 'T2', 'R9', 'R35', 'T13', 'T4', 'C15', 'R13']",2535,3731,5403,NA,G,False,33702,4,0.7,8,2,True
8515,./img/warblers_finalized/C12.jpg,"['C12', 'C34', 'C16', 'C32', 'C6', 'C20', 'C17', 'C19', 'C3']",4113,6604,8423,NA,C,True,33702,4,0.7,8,2,True
8516,./img/warblers_finalized/T17.jpg,"['T17', 'T9', 'T0', 'T28', 'T33', 'T37', 'T36', 'T6', 'T29']",3296,4497,5657,NA,T,True,33702,4,0.7,8,2,True
8517,./img/warblers_finalized/R10.jpg,"['R10', 'R10', 'T2', 'T19', 'T36', 'G22', 'C13', 'C11', 'R11']",3907,5033,6389,1,R,False,33702,4,0.7,8,2,True
8518,./img/warblers_finalized/C22.jpg,"['C22', 'C3', 'C17', 'G39', 'C38', 'C11', 'G20', 'G2', 'R34']",9152,15730,23217,NA,C,False,33702,4,0.7,8,2,True
8519,./img/warblers_finalized/G15.jpg,"['G15', 'G1', 'T10', 'R3', 'T3', 'T34', 'C22', 'G9', 'G17']",3312,4527,5666,NA,G,False,33702,4,0.7,8,2,True
8520,./img/warblers_finalized/G25.jpg,"['G25', 'G18', 'G24', 'G31', 'G38', 'T7', 'C24', 'R1', 'R21']",2716,4079,5391,NA,G,False,33702,4,0.7,8,2,True
8521,./img/warblers_finalized/C13.jpg,"['C13', 'R6', 'C26', 'R17', 'G10', 'T13', 'R30', 'G33', 'T25']",3757,10142,11367,NA,C,False,33702,4,0.7,8,2,True
8522,./img/warblers_finalized/R1.jpg,"['R1', 'T16', 'G29', 'G9', 'R15', 'R0', 'G30', 'C15', 'T3']",7607,9072,10873,NA,R,False,33702,4,0.7,8,2,True
8523,./img/warblers_finalized/G38.jpg,"['G38', 'G10', 'T6', 'R22', 'C21', 'C6', 'R13', 'R16', 'R31']",2986,4514,5745,NA,G,False,33702,4,0.7,8,2,True
8524,./img/warblers_finalized/R38.jpg,"['R38', 'C38', 'C14', 'G33', 'G0', 'T6', 'R14', 'R30', 'C12']",2178,6684,12707,NA,R,False,33702,4,0.7,8,2,True
8525,./img/warblers_finalized/G21.jpg,"['G21', 'G30', 'G4', 'G18', 'G16', 'G17', 'G35', 'G28', 'G12']",4416,8025,9785,NA,G,True,33702,4,0.7,8,2,True
8526,./img/warblers_finalized/T28.jpg,"['T28', 'T14', 'T17', 'R25', 'R13', 'T8', 'R38', 'G21', 'T10']",6995,8449,10704,NA,T,False,33702,4,0.7,8,2,True
8527,./img/warblers_finalized/T27.jpg,"['T27', 'C22', 'T36', 'T11', 'G16', 'T23', 'R9', 'T26', 'R21']",16650,18062,19734,NA,T,False,33702,4,0.7,8,2,True
8528,./img/warblers_finalized/T10.jpg,"['T10', 'G35', 'T18', 'T19', 'R17', 'G33', 'R6', 'R15', 'G32']",7004,9247,10911,NA,T,False,33702,4,0.7,8,2,True
8529,./img/warblers_finalized/C27.jpg,"['C27', 'R10', 'R6', 'R9', 'G5', 'G25', 'C33', 'G21', 'T12']",6482,9567,11060,NA,C,False,33702,4,0.7,8,2,True
8530,./img/warblers_finalized/G31.jpg,"['G31', 'G26', 'T1', 'C35', 'T39', 'R34', 'R8', 'C29', 'C14']",2028,6986,9155,NA,G,False,33702,4,0.7,8,2,True
8531,./img/warblers_finalized/C18.jpg,"['C18', 'C25', 'T18', 'G3', 'G21', 'G36', 'C13', 'R15', 'R32']",9342,10182,12830,NA,C,False,33702,4,0.7,8,2,True
8532,./img/warblers_finalized/R13.jpg,"['R13', 'R13', 'G27', 'C33', 'T1', 'C3', 'G8', 'R30', 'G25']",1535,3792,5091,1,R,False,33702,4,0.7,8,2,True
8533,./img/warblers_finalized/R31.jpg,"['R31', 'C12', 'R34', 'G20', 'R27', 'G39', 'T27', 'T34', 'R10']",2203,3753,6048,NA,R,False,33702,4,0.7,8,2,True
8534,./img/warblers_finalized/R33.jpg,"['R33', 'R35', 'R32', 'C9', 'T37', 'G13', 'T38', 'R10', 'C10']",1904,4194,5359,NA,R,False,33702,4,0.7,8,2,True
8535,./img/warblers_finalized/G30.jpg,"['G30', 'G5', 'G19', 'G3', 'G16', 'G31', 'G34', 'G7', 'G36']",5676,9317,11749,NA,G,True,33702,4,0.7,8,2,True
8536,./img/warblers_finalized/G20.jpg,"['G20', 'T24', 'T35', 'R39', 'R15', 'R7', 'R4', 'C32', 'T21']",3014,6694,8701,NA,G,False,33702,4,0.7,8,2,True
8537,./img/warblers_finalized/R32.jpg,"['R32', 'C15', 'G35', 'T19', 'T26', 'G28', 'C17', 'T27', 'T34']",16878,20001,21177,NA,R,False,33702,4,0.7,8,2,True
8538,./img/warblers_finalized/G28.jpg,"['G28', 'G25', 'T29', 'R11', 'R28', 'C18', 'C12', 'T37', 'T7']",2437,3630,4543,NA,G,False,33702,4,0.7,8,2,True
8539,./img/warblers_finalized/R35.jpg,"['R35', 'R31', 'R3', 'R16', 'R8', 'R7', 'R30', 'R38', 'R26']",1551,3275,5871,NA,R,True,33702,4,0.7,8,2,True
8540,./img/warblers_finalized/G17.jpg,"['G17', 'G36', 'G10', 'G30', 'G3', 'G22', 'G18', 'G32', 'G38']",2370,3461,4788,NA,G,True,33702,4,0.7,8,2,True
8541,./img/warblers_finalized/C17.jpg,"['C17', 'C35', 'C24', 'C21', 'C37', 'C2', 'C8', 'C18', 'C20']",1487,3199,5644,NA,C,True,33702,4,0.7,8,2,True
8542,./img/warblers_finalized/T5.jpg,"['T5', 'G10', 'G22', 'C37', 'R33', 'C8', 'C31', 'C17', 'R39']",1858,3936,5240,NA,T,False,33702,4,0.7,8,2,True
8543,./img/warblers_finalized/T1.jpg,"['T1', 'T1', 'G27', 'C17', 'G1', 'C5', 'C22', 'T10', 'G30']",1380,2879,4157,1,T,False,33702,4,0.7,8,2,True
8544,./img/warblers_finalized/T11.jpg,"['T11', 'G12', 'G39', 'T24', 'C4', 'T19', 'R28', 'T5', 'R4']",1480,2637,3929,NA,T,False,33702,4,0.7,8,2,True
8545,./img/warblers_finalized/C24.jpg,"['C24', 'C14', 'R0', 'T37', 'G20', 'T18', 'R30', 'G3', 'T39']",1554,2795,5558,NA,C,False,33702,4,0.7,8,2,True
8546,./img/warblers_finalized/T0.jpg,"['T0', 'G25', 'T34', 'R16', 'T9', 'C34', 'R35', 'C30', 'T22']",1807,2825,4007,NA,T,False,33702,4,0.7,8,2,True
8547,./img/warblers_finalized/R36.jpg,"['R36', 'C8', 'C4', 'G30', 'C38', 'T19', 'C19', 'T13', 'R12']",3956,8800,10181,NA,R,False,33702,4,0.7,8,2,True
8548,./img/warblers_finalized/G24.jpg,"['G24', 'T30', 'T1', 'R22', 'C37', 'C19', 'R11', 'T35', 'C7']",6471,8854,9868,NA,G,False,33702,4,0.7,8,2,True
8549,./img/warblers_finalized/T15.jpg,"['T15', 'G18', 'T16', 'R3', 'R20', 'R4', 'T4', 'T11', 'C30']",1630,2892,4406,NA,T,False,33702,4,0.7,8,2,True
8550,./img/warblers_finalized/G5.jpg,"['G5', 'G20', 'G22', 'G3', 'R1', 'R36', 'T25', 'C25', 'T22']",1276,2757,4124,NA,G,False,33702,4,0.7,8,2,True
8551,./img/warblers_finalized/R0.jpg,"['R0', 'R2', 'R28', 'G6', 'G32', 'G3', 'T25', 'T17', 'C0']",1534,3788,5139,NA,R,False,33702,4,0.7,8,2,True
8552,./img/warblers_finalized/T22.jpg,"['T22', 'G29', 'G30', 'C35', 'T27', 'T18', 'T30', 'R18', 'G35']",2099,6351,7333,NA,T,False,33702,4,0.7,8,2,True
8553,./img/warblers_finalized/T6.jpg,"['T6', 'T6', 'G0', 'C20', 'G25', 'C4', 'C10', 'G11', 'R28']",1626,4331,5533,1,T,False,33702,4,0.7,8,2,True
8554,./img/warblers_finalized/R8.jpg,"['R8', 'C21', 'C10', 'G5', 'C23', 'T11', 'G8', 'G24', 'C0']",5402,10456,11635,NA,R,False,33702,4,0.7,8,2,True
8555,./img/warblers_finalized/R4.jpg,"['R4', 'R25', 'R24', 'R34', 'R9', 'R22', 'R11', 'R32', 'R39']",2042,4347,5583,NA,R,True,33702,4,0.7,8,2,True
8556,./img/warblers_finalized/T18.jpg,"['T18', 'T35', 'G37', 'G28', 'C36', 'T24', 'T38', 'C23', 'G33']",3264,5878,7053,NA,T,False,33702,4,0.7,8,2,True
8557,./img/warblers_finalized/R17.jpg,"['R17', 'R23', 'R18', 'R10', 'R4', 'R36', 'R6', 'R14', 'R21']",1534,4496,6089,NA,R,True,33702,4,0.7,8,2,True
8558,./img/warblers_finalized/T8.jpg,"['T8', 'G1', 'G37', 'C4', 'R30', 'C2', 'C20', 'R20', 'R31']",1723,3163,4499,NA,T,False,33702,4,0.7,8,2,True
8559,./img/warblers_finalized/R18.jpg,"['R18', 'R34', 'C1', 'T31', 'C29', 'T32', 'G25', 'C4', 'T5']",1847,4672,6215,NA,R,False,33702,4,0.7,8,2,True
8560,./img/warblers_finalized/R12.jpg,"['R12', 'R24', 'R39', 'R28', 'R1', 'R25', 'R17', 'R11', 'R3']",1681,2480,3976,NA,R,True,33702,4,0.7,8,2,True
8561,./img/warblers_finalized/T24.jpg,"['T24', 'T14', 'T35', 'R29', 'G22', 'C34', 'G19', 'G25', 'C14']",3159,4513,6454,NA,T,False,33702,4,0.7,8,2,True
8562,./img/warblers_finalized/T9.jpg,"['T9', 'T13', 'T7', 'T1', 'T29', 'T32', 'T30', 'T4', 'T21']",2106,3004,4599,NA,T,True,33702,4,0.7,8,2,True
8563,./img/warblers_finalized/C0.jpg,"['C0', 'G12', 'R10', 'C15', 'T2', 'T34', 'T12', 'G24', 'T28']",9195,11619,21075,NA,C,False,33702,4,0.7,8,2,True
8564,./img/warblers_finalized/T12.jpg,"['T12', 'T14', 'T16', 'T29', 'T32', 'T1', 'T36', 'T31', 'T38']",2997,4102,5335,NA,T,True,33702,4,0.7,8,2,True
8565,./img/warblers_finalized/G22.jpg,"['G22', 'G22', 'C26', 'T4', 'G13', 'R30', 'C4', 'C1', 'C32']",1699,4357,5717,1,G,False,33702,4,0.7,8,2,True
8566,./img/warblers_finalized/R39.jpg,"['R39', 'R22', 'C7', 'G19', 'C30', 'R19', 'T27', 'T17', 'G5']",1384,2183,4189,NA,R,False,33702,4,0.7,8,2,True
8567,./img/warblers_finalized/G35.jpg,"['G35', 'G15', 'G1', 'G37', 'G32', 'G21', 'G38', 'G23', 'G3']",1666,2898,4159,NA,G,True,33702,4,0.7,8,2,True
8568,./img/warblers_finalized/T30.jpg,"['T30', 'T11', 'T29', 'T27', 'T28', 'T4', 'T37', 'T2', 'T32']",1619,3216,4392,NA,T,True,33702,4,0.7,8,2,True
8569,./img/warblers_finalized/G36.jpg,"['G36', 'T17', 'T29', 'G35', 'R21', 'C32', 'R34', 'G38', 'C6']",3754,4621,7969,NA,G,False,33702,4,0.7,8,2,True
8570,./img/warblers_finalized/R16.jpg,"['R16', 'C24', 'T2', 'T26', 'T0', 'T4', 'T12', 'G29', 'G24']",4535,9726,12146,NA,R,False,33702,4,0.7,8,2,True
8571,./img/warblers_finalized/G33.jpg,"['G33', 'G7', 'G10', 'C36', 'C25', 'T10', 'C27', 'T7', 'R2']",2109,3300,5877,NA,G,False,33702,4,0.7,8,2,True
8572,./img/warblers_finalized/G13.jpg,"['G13', 'G19', 'T8', 'G30', 'C12', 'G15', 'T13', 'T1', 'G29']",2699,3980,5782,NA,G,False,33702,4,0.7,8,2,True
8573,./img/warblers_finalized/G7.jpg,"['G7', 'T18', 'T37', 'R21', 'T1', 'C9', 'R11', 'R34', 'R8']",3017,4382,5813,NA,G,False,33702,4,0.7,8,2,True
8574,./img/warblers_finalized/T23.jpg,"['T23', 'G4', 'T33', 'G39', 'C35', 'G6', 'R14', 'R37', 'R16']",2049,5306,7206,NA,T,False,33702,4,0.7,8,2,True
8575,./img/warblers_finalized/R11.jpg,"['R11', 'C34', 'G1', 'T19', 'T7', 'G13', 'G21', 'T36', 'T21']",7210,9906,11324,NA,R,False,33702,4,0.7,8,2,True
8576,./img/warblers_finalized/T1.jpg,"['T1', 'G27', 'G30', 'C17', 'G1', 'T1', 'C5', 'C22', 'T10']",2021,3831,5089,0,T,False,33702,4,0.7,8,2,True
8577,./img/warblers_finalized/R3.jpg,"['R3', 'R26', 'G22', 'C7', 'T13', 'C38', 'G0', 'R13', 'R2']",1690,3163,4346,NA,R,False,33702,4,0.7,8,2,True
8578,./img/warblers_finalized/C2.jpg,"['C2', 'G2', 'T10', 'T21', 'R35', 'G29', 'G33', 'R10', 'C39']",1974,3513,4881,NA,C,False,33702,4,0.7,8,2,True
8579,./img/warblers_finalized/G22.jpg,"['G22', 'G22', 'G22', 'T4', 'G13', 'C4', 'C1', 'C32', 'C26']",1522,2961,4330,1,G,False,33702,4,0.7,8,2,True
8580,./img/warblers_finalized/C11.jpg,"['C11', 'T5', 'C32', 'C15', 'R16', 'R2', 'T31', 'T2', 'T15']",10520,15699,17208,NA,C,False,33702,4,0.7,8,2,True
8581,./img/warblers_finalized/C9.jpg,"['C9', 'C5', 'C3', 'C27', 'C38', 'C31', 'C23', 'C4', 'C1']",2454,3483,4591,NA,C,True,33702,4,0.7,8,2,True
